HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,deck,deck_num,deck_side,group,group_number,RoomService_cat,FoodCourt_cat,ShoppingMall_cat,Spa_cat,VRDeck_cat
Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Neutrak Vertfull,C,325,S,8646,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,6.81,0.0,Shard Brightez,G,1068,S,6570,1,False,False,False,True,False
Earth,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Guada Duffmaney,G,1274,S,7891,1,False,False,False,False,False
Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,Kariel Jenkinnedy,G,1319,S,8186,2,False,False,False,False,False
Europa,False,TRAPPIST-1e,29.0,False,0.0,8.75,0.0,7.22,4.49,Ranark Dinsprody,B,172,S,4422,2,False,True,False,True,True
Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Alark Wincer,B,199,P,5856,2,False,False,False,False,False
Mars,True,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Corse Betie,F,585,P,2818,2,False,False,False,False,False
Earth,False,TRAPPIST-1e,29.0,False,7.23,0.0,0.0,5.12,0.0,Duana Fulloydez,F,179,S,0966,1,True,False,False,True,False
Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Ambert Woody,G,955,S,5890,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,28.0,False,0.0,6.45,0.0,1.61,0.0,Jimen Bartez,E,70,S,0956,1,False,True,False,True,False
Europa,True,TRAPPIST-1e,65.0,False,0.0,0.0,0.0,0.0,0.0,Wimplas Sersocatic,B,267,P,8057,1,False,False,False,False,False
Europa,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Mothab Doorge,B,105,S,2712,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,37.0,False,5.92,7.19,2.3,4.39,0.0,Tancis Wonglasquez,G,753,S,4604,1,True,True,True,True,False
Earth,False,TRAPPIST-1e,20.0,False,0.0,6.14,0.0,1.61,5.41,Luzel Mirez,F,90,P,0407,2,False,True,False,True,True
Earth,False,PSO J318.5-22,25.0,False,0.69,7.92,6.31,0.0,7.24,Eila Haydenzier,G,401,S,2491,1,True,True,True,False,True
Mars,False,TRAPPIST-1e,18.0,False,6.86,0.0,5.46,6.63,0.0,Oateal Dun,D,135,S,4191,1,True,False,True,True,False
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,6.81,0.0,0.0,Annard Scottuez,G,1008,P,6249,1,False,False,True,False,False
Earth,False,TRAPPIST-1e,24.0,False,6.43,0.0,0.0,0.0,0.0,Nance Flemaney,G,192,P,1288,1,True,False,False,False,False
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Walls Paie,F,1888,P,9231,2,False,False,False,False,False
Europa,False,TRAPPIST-1e,26.0,False,0.0,6.34,0.0,6.52,6.68,Gacrab Pronfraked,D,41,P,1089,2,False,True,False,True,True
Mars,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Eggies Wate,F,567,P,2734,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,61.0,False,0.0,5.11,6.98,0.0,2.77,Jeanie Sterson,F,1092,S,5710,1,False,True,True,False,True
Earth,False,TRAPPIST-1e,44.0,False,0.0,0.0,1.61,3.4,6.66,Shalle Savaraldez,G,869,P,5401,1,False,False,True,True,True
Earth,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Carry Contrevins,G,940,P,5824,1,False,False,False,False,False
Mars,False,TRAPPIST-1e,14.0,False,5.51,0.0,7.67,0.0,0.0,Coakey Nanie,D,172,P,5394,1,True,False,True,False,False
Earth,False,TRAPPIST-1e,25.0,False,0.0,3.4,3.0,0.0,6.85,Gwenda Balderts,E,396,S,6029,1,False,True,True,False,True
Earth,False,PSO J318.5-22,7.0,False,0.0,0.0,0.0,0.0,0.0,Herita Wardendez,G,1267,P,7872,6,False,False,False,False,False
Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Coyal Quart,F,700,S,3711,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,62.0,False,4.64,3.97,5.27,6.08,0.0,Yolace Blangibson,E,379,S,5868,1,True,True,True,True,False
Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Terops Brakeded,E,269,P,4301,1,False,False,False,False,False
Earth,False,55 Cancri e,21.0,False,6.46,0.0,0.0,0.0,0.0,Nancis Ryanga,F,1030,P,5059,1,True,False,False,False,False
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Beula Carpennels,G,661,S,4030,4,False,False,False,False,False
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Chesty Morez,G,1235,P,7699,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,44.0,False,0.69,0.0,0.0,6.67,0.0,Tamin Willynnedy,E,317,S,4904,1,True,False,False,True,False
Europa,True,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Ancham Heateele,C,8,S,0203,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,49.0,False,0.0,4.23,4.52,7.38,2.71,Elle Harrenoldez,G,1109,S,6826,1,False,True,True,True,True
Earth,False,TRAPPIST-1e,55.0,False,0.0,0.0,1.61,0.0,7.79,Robyny Simonson,F,596,S,3162,2,False,False,True,False,True
Earth,False,55 Cancri e,22.0,False,3.56,0.0,3.58,6.36,0.0,Charly Booters,F,642,P,3079,1,True,False,True,True,False
Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Rooses Tirte,F,922,P,4485,1,False,False,False,False,False
Europa,False,TRAPPIST-1e,37.0,False,0.0,8.98,5.6,0.0,5.77,Terope Busive,B,258,S,6779,1,False,True,True,False,True
Mars,False,TRAPPIST-1e,29.0,False,7.16,0.0,1.79,0.0,0.0,Cole Hac,E,412,P,6478,1,True,False,True,False,False
Mars,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Gibil Pre,E,474,S,7142,2,False,False,False,False,False
Earth,False,PSO J318.5-22,23.0,False,4.5,1.39,0.0,1.95,6.38,Benda Dickley,F,1553,S,8112,1,True,True,False,True,True
Mars,False,TRAPPIST-1e,25.0,True,7.27,0.0,0.0,0.0,2.56,Squars Knike,F,1233,P,5983,1,True,False,False,False,True
Mars,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Cants Bra,F,1259,P,6090,1,False,False,False,False,False
Earth,False,PSO J318.5-22,25.0,False,2.4,3.78,5.98,0.0,0.0,Sylvin Curton,G,297,S,1899,1,True,True,True,False,False
Earth,True,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,Benry Gallenry,G,469,P,2892,2,False,False,False,False,False
Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Becruxa Clumsty,A,75,S,6360,3,False,False,False,False,False
Earth,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Monard Delazarson,G,570,S,3550,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,20.0,False,6.58,0.0,0.0,0.0,0.0,Man Hendrewsons,F,370,S,1941,1,True,False,False,False,False
Europa,False,55 Cancri e,39.0,False,0.0,9.23,0.0,4.36,8.53,Zaurion Gocent,C,72,S,1897,1,False,True,False,True,True
Mars,False,TRAPPIST-1e,28.0,False,7.49,2.77,1.1,2.3,0.0,Pil Ancy,F,1871,P,9132,2,True,True,True,True,False
Mars,False,TRAPPIST-1e,50.0,False,7.38,0.0,5.04,3.26,0.0,Yapich Sad,D,97,P,3114,1,True,False,True,True,False
Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Chreet Start,E,423,S,6343,1,False,False,False,False,False
Europa,False,55 Cancri e,37.0,False,0.0,7.63,7.41,5.87,0.0,Solark Preeldy,D,94,P,3065,1,False,True,True,True,False
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Raulia Larks,G,1056,P,6526,1,False,False,False,False,False
Earth,False,PSO J318.5-22,25.0,False,6.13,5.48,0.0,5.48,0.0,Yolace Fryersonis,F,1073,S,5616,1,True,True,False,True,False
Earth,False,TRAPPIST-1e,43.0,False,0.0,0.0,6.77,0.0,2.64,Murie Mejiaddox,G,277,S,1775,1,False,False,True,False,True
Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Evey Heney,G,757,S,4620,1,False,False,False,False,False
Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,Sulaton Ingent,C,152,P,4744,2,False,False,False,False,False
Earth,True,PSO J318.5-22,40.0,False,0.0,0.0,0.0,0.0,0.0,Lorian River,G,657,P,4005,5,False,False,False,False,False
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Panter Mepie,F,1263,S,6598,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,20.0,False,0.0,3.3,0.0,6.53,0.0,Ricard Gainney,F,514,S,2657,1,False,True,False,True,False
Earth,False,55 Cancri e,60.0,False,0.0,0.0,0.0,2.08,6.55,Allena Currisones,G,1102,S,6784,1,False,False,False,True,True
Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,Noria Carezquez,G,707,P,4305,3,False,False,False,False,False
Earth,False,TRAPPIST-1e,42.0,False,4.84,0.0,5.58,6.1,2.48,Stene Bradlerson,G,80,S,0551,1,True,False,True,True,True
Mars,False,TRAPPIST-1e,22.0,False,4.96,7.96,5.31,1.1,0.0,Stray Mane,D,12,P,0348,1,True,True,True,True,False
Europa,False,PSO J318.5-22,25.0,True,0.0,8.86,0.0,3.81,5.64,Almino Slable,A,16,S,1529,1,False,True,False,True,True
Mars,False,TRAPPIST-1e,50.0,False,5.88,0.0,6.49,0.0,0.0,Apsps Terte,E,175,P,2843,1,True,False,True,False,False
Earth,False,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,6.46,Sus Warrishales,E,389,P,6110,1,False,False,False,False,True
Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,6.77,0.0,Sonard Craftstens,F,1067,S,5595,1,False,False,False,True,False
Europa,False,TRAPPIST-1e,23.0,False,0.0,3.18,0.0,4.01,8.92,Auvara Ennalve,C,42,S,1110,1,False,True,False,True,True
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Hardy Griffy,G,492,S,3131,2,False,False,False,False,False
Mars,False,TRAPPIST-1e,29.0,False,7.71,0.0,0.0,0.0,0.0,Guanch Perta,F,1212,S,6346,1,True,False,False,False,False
Mars,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Lar Emone,F,202,P,0969,1,False,False,False,False,False
Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Billex Mcneiderson,G,62,P,0373,1,False,False,False,False,False
Earth,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Aarone Batestonley,G,360,S,2256,1,False,False,False,False,False
Earth,False,55 Cancri e,21.0,False,6.34,2.2,0.0,0.0,3.4,Amandy Hultz,F,907,S,4815,1,True,True,False,False,True
Europa,False,TRAPPIST-1e,48.0,False,0.0,9.04,0.0,8.94,4.42,Kraban Praugnox,B,96,P,3010,1,False,True,False,True,True
Earth,False,55 Cancri e,34.0,False,6.2,0.0,2.56,4.01,0.0,Tera Coley,F,505,S,2622,1,True,False,True,True,False
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Patoya Moreman,G,1382,S,8597,1,False,False,False,False,False
Europa,False,TRAPPIST-1e,40.0,False,0.0,7.42,0.0,5.59,1.39,Tabdhib Poustive,C,339,S,9196,1,False,True,False,True,True
Earth,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Cary Gouldensen,G,1026,P,6363,6,False,False,False,False,False
Earth,False,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,7.45,0.0,All Sweett,G,1267,P,7872,2,False,False,False,True,False
Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Appers Wala,F,208,P,1020,1,False,False,False,False,False
Mars,False,TRAPPIST-1e,38.0,False,4.45,7.04,6.66,0.0,0.0,Doakes Hart,F,1702,P,8270,1,True,True,True,False,False
Europa,False,TRAPPIST-1e,29.0,False,0.0,8.4,0.0,7.42,8.4,Antinon Imparmle,A,103,S,8656,1,False,True,False,True,True
Earth,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Sta Nichoan,G,469,S,2944,3,False,False,False,False,False
Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Mesarid Stioutody,C,272,S,7402,2,False,False,False,False,False
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,6.79,0.0,Aliedy Oneiles,G,954,S,5885,4,False,False,False,True,False
Europa,False,TRAPPIST-1e,41.0,False,0.0,5.92,0.0,7.44,3.04,Becruxa Dedometeel,A,82,S,6729,1,False,True,False,True,True
Earth,True,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Iandy Doughan,G,636,P,3903,6,False,False,False,False,False
Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Weslie Gibbsonton,G,1368,P,8383,4,False,False,False,False,False
Mars,False,TRAPPIST-1e,22.0,False,7.74,0.0,3.09,5.55,0.0,Jur Stpie,D,70,S,2092,5,True,False,True,True,False
Earth,False,55 Cancri e,36.0,False,0.0,6.7,0.0,0.0,0.0,Elenna Raney,G,387,S,2397,1,False,True,False,False,False
Earth,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Adanne Mejiaddox,G,643,P,3941,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,6.82,0.0,Nancey Willynnedy,G,454,S,2870,1,False,False,False,True,False
Europa,False,55 Cancri e,34.0,True,0.0,6.43,0.0,0.0,9.3,Arino Slable,A,76,S,6400,2,False,True,False,False,True
Mars,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Gous Empie,E,430,S,6449,1,False,False,False,False,False
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Jeron Munozanson,G,83,S,0567,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,24.0,False,0.0,4.45,6.56,0.0,0.0,Kariel Webstes,E,36,S,0548,1,False,True,True,False,False
Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Doryn Mosepherry,G,1349,S,8419,2,False,False,False,False,False
Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Sus Coolez,G,510,P,3118,1,False,False,False,False,False
Mars,False,TRAPPIST-1e,46.0,False,7.16,0.0,4.04,0.0,0.0,Book Shrie,F,475,P,2339,1,True,False,True,False,False
Europa,False,TRAPPIST-1e,48.0,False,8.24,6.82,4.98,7.48,6.78,Izaron Coweboded,B,279,P,8503,1,True,True,True,True,True
Earth,False,TRAPPIST-1e,16.0,False,0.0,2.4,0.0,2.08,6.72,Gracey Gaington,G,1274,P,7886,1,False,True,False,True,True
Europa,False,TRAPPIST-1e,46.0,False,0.0,5.91,0.0,7.78,7.4,Duhrkab Exhaft,C,210,P,6684,3,False,True,False,True,True
Earth,False,PSO J318.5-22,34.0,False,0.0,0.0,6.54,1.1,4.34,Ernice Rigginsen,G,894,S,5545,1,False,False,True,True,True
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,6.47,5.12,0.0,Bara Mcclayton,G,1219,S,7523,1,False,False,True,True,False
Mars,False,TRAPPIST-1e,40.0,False,1.95,0.0,1.79,7.1,4.48,Hers Raste,F,1118,S,5860,1,True,False,True,True,True
Mars,False,TRAPPIST-1e,35.0,False,7.45,8.39,6.92,0.0,2.64,Elix Pelte,F,1432,P,6906,1,True,True,True,False,True
Europa,False,55 Cancri e,25.0,False,0.0,6.65,0.0,4.83,8.68,Matark Praded,B,247,P,7565,3,False,True,False,True,True
Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,5.53,0.0,6.31,Lewise Burchard,F,72,P,0331,1,False,False,True,False,True
Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,Tarmus Sechausive,B,117,S,3184,2,False,False,False,False,False
Europa,True,55 Cancri e,31.0,True,0.0,0.0,0.0,0.0,0.0,Kabiton Clinarfork,B,144,P,4441,1,False,False,False,False,False
Earth,False,55 Cancri e,24.0,False,0.0,5.54,2.56,0.0,6.17,Francy Puckenton,F,1297,P,6270,2,False,True,True,False,True
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Paulie Stanleyd,G,426,P,2625,1,False,False,False,False,False
Europa,False,55 Cancri e,28.0,False,0.0,4.62,0.0,0.0,9.4,Mesatik Plattering,E,559,S,8536,1,False,True,False,False,True
Mars,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Lig Ramad,E,475,S,7156,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,15.0,False,2.2,6.65,1.39,0.0,0.69,Tricki Llovers,E,441,P,6929,3,True,True,True,False,True
Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Sonnie Quinnerettt,G,178,S,1149,3,False,False,False,False,False
Earth,False,TRAPPIST-1e,24.0,False,0.0,3.0,0.0,2.64,6.49,Lynnie Valexandez,F,841,P,4093,1,False,True,False,True,True
Europa,False,55 Cancri e,45.0,False,3.66,8.89,6.38,4.7,4.82,Wezena Flatic,B,1,P,0008,3,True,True,True,True,True
Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Idave Carverson,G,450,P,2789,1,False,False,False,False,False
Europa,False,55 Cancri e,28.0,False,0.0,8.02,0.0,6.73,7.67,Meratz Improus,C,95,S,2645,4,False,True,False,True,True
Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,Skyrmak Dicely,E,445,S,6722,3,False,False,False,False,False
Europa,False,TRAPPIST-1e,79.0,False,8.64,5.46,1.95,7.86,7.68,Naslon Pirejus,B,11,S,0378,3,True,True,True,True,True
Europa,True,55 Cancri e,60.0,False,0.0,0.0,0.0,0.0,0.0,Adharan Greded,D,234,S,8069,1,False,False,False,False,False
Europa,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Alderak Balightal,B,247,S,6296,1,False,False,False,False,False
Earth,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Katiey Bardina,G,1363,P,8365,1,False,False,False,False,False
Mars,False,TRAPPIST-1e,43.0,False,7.75,0.0,6.47,4.39,0.0,Gratsp Meake,E,161,S,2267,1,True,False,True,True,False
Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Rald Avisnydes,G,691,P,4204,2,False,False,False,False,False
Earth,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Darley Blandez,G,194,P,1312,1,False,False,False,False,False
Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Atinon Exnutchor,D,242,S,8214,1,False,False,False,False,False
Earth,False,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,7.72,Joycey Cartez,F,675,S,3579,1,False,False,False,False,True
Earth,False,55 Cancri e,16.0,False,0.0,2.83,7.1,0.0,3.22,Card Castron,F,1338,S,7005,1,False,True,True,False,True
Mars,False,TRAPPIST-1e,51.0,True,6.24,0.0,5.67,8.35,0.0,Ste Fone,F,1553,P,7505,1,True,False,True,True,False
Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Wales Khart,F,1092,P,5326,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,2.48,6.59,2.94,Winia Pittson,F,1402,P,6756,1,False,False,True,True,True
Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Joandy Chapmaney,G,939,P,5822,1,False,False,False,False,False
Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Arrain Fordulgaug,C,255,S,6921,5,False,False,False,False,False
Earth,False,TRAPPIST-1e,44.0,False,3.66,6.71,0.0,1.95,3.71,Joanry Brighttt,G,651,P,3971,1,True,True,False,True,True
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Loree Brighttt,G,111,S,0743,1,False,False,False,False,False
Earth,False,55 Cancri e,42.0,False,0.0,5.38,0.0,6.18,0.69,Denis Sandry,F,811,P,3931,1,False,True,False,True,True
Earth,False,TRAPPIST-1e,37.0,False,6.17,0.0,5.12,0.0,3.83,Etha Pughlinsons,F,1601,S,8341,1,True,False,True,False,True
Earth,False,TRAPPIST-1e,42.0,False,6.7,2.94,0.69,2.4,2.83,Annez Parrett,F,1754,S,9064,1,True,True,True,True,True
Earth,False,55 Cancri e,33.0,False,0.0,0.0,0.0,6.08,5.41,Iree Hurchrisong,E,507,S,7727,1,False,False,False,True,True
Europa,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Zauri Foraud,B,71,S,1628,1,False,False,False,False,False
Mars,False,TRAPPIST-1e,33.0,False,7.4,0.0,6.63,0.0,0.0,Terek Must,D,219,S,7157,2,True,False,True,False,False
Earth,False,TRAPPIST-1e,34.0,False,4.82,0.0,0.0,6.52,0.0,Troya Puckenton,F,1297,P,6270,1,True,False,False,True,False
Mars,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Waffs Hapie,F,201,P,0957,1,False,False,False,False,False
Earth,False,PSO J318.5-22,19.0,False,0.0,0.69,0.0,6.51,0.0,Raulia Hurchanney,F,884,P,4273,1,False,True,False,True,False
Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Kad Backe,F,91,S,0506,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Ericky Waltonnedy,G,1159,S,7069,3,False,False,False,False,False
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Gleney Carpennels,G,661,S,4030,3,False,False,False,False,False
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Hencey Garrincent,G,653,P,3980,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,47.0,False,1.95,6.78,2.83,0.0,0.0,Therly Knoxtones,F,368,S,1937,1,True,True,True,False,False
Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Hal Walé,F,1377,S,7165,1,False,False,False,False,False
Mars,False,TRAPPIST-1e,19.0,False,6.93,5.58,4.95,0.0,0.0,Tran Watie,F,138,P,0643,1,True,True,True,False,False
Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Izarino Gemoserad,B,148,S,3870,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,38.0,False,5.21,5.31,0.0,4.7,5.92,Sonnie Mcleaney,F,951,P,4678,1,True,True,False,True,True
Europa,False,55 Cancri e,40.0,False,0.0,8.25,0.0,5.77,0.0,Brakis Shming,A,47,P,5138,1,False,True,False,True,False
Earth,False,TRAPPIST-1e,15.0,False,2.48,3.22,5.28,6.45,0.0,Sallie Fryan,F,381,S,1996,1,True,True,True,True,False
Europa,False,55 Cancri e,22.0,False,7.58,4.41,0.0,8.01,7.79,Alraiam Gocent,A,62,S,5064,1,True,True,False,True,True
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,6.54,Hillie Farrez,F,1713,P,8321,1,False,False,False,False,True
Europa,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,Elerops Monsintic,C,271,S,7396,3,False,False,False,False,False
Mars,False,TRAPPIST-1e,21.0,False,6.73,3.81,6.12,0.0,0.0,Weet Pimne,F,1655,P,7986,1,True,True,True,False,False
Europa,False,TRAPPIST-1e,28.0,False,0.0,5.98,4.77,2.64,7.41,Sheratz Asolipery,A,57,S,4750,1,False,True,True,True,True
Europa,False,55 Cancri e,28.0,False,0.0,9.31,0.0,0.0,2.48,Alballa Brailidy,C,66,S,1781,1,False,True,False,False,True
Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Walla Mcphernard,G,809,S,4956,1,False,False,False,False,False
Europa,True,55 Cancri e,47.0,True,0.0,0.0,0.0,0.0,0.0,Dyonon Frakepeed,A,96,S,7993,2,False,False,False,False,False
Earth,False,TRAPPIST-1e,42.0,False,2.89,1.61,6.15,5.87,4.04,Jeroy Pittler,G,1317,P,8147,3,True,True,True,True,True
Mars,False,TRAPPIST-1e,30.0,False,7.11,0.0,3.89,3.66,0.0,Cheats Butty,F,348,P,1772,1,True,False,True,True,False
Europa,False,TRAPPIST-1e,47.0,False,0.0,5.75,0.0,6.79,6.99,Isotone Fringh,E,524,P,8162,1,False,True,False,True,True
Europa,False,TRAPPIST-1e,48.0,True,5.75,7.96,0.0,0.0,9.43,Achira Uncionted,A,81,P,7538,1,True,True,False,False,True
Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Alphah Cousel,B,341,S,8901,1,False,False,False,False,False
Europa,False,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,Nusakar Preeldy,A,57,P,6028,3,False,False,False,False,False
Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Auvara Ineedeve,B,183,S,4625,4,False,False,False,False,False
Europa,False,55 Cancri e,44.0,False,3.58,6.38,0.0,7.42,8.19,Wasath Foraud,B,161,S,4177,3,True,True,False,True,True
Earth,False,TRAPPIST-1e,17.0,False,2.89,2.3,4.29,0.0,6.96,Celis Morez,F,1214,P,5882,1,True,True,True,False,True
Earth,False,TRAPPIST-1e,41.0,False,4.44,6.69,0.0,0.0,0.0,Jaimer Cartz,G,1201,S,7410,1,True,True,False,False,False
Mars,False,TRAPPIST-1e,23.0,False,8.07,1.39,5.49,0.0,0.0,Graw Bate,E,437,P,6854,1,True,True,True,False,False
Mars,True,PSO J318.5-22,71.0,False,0.0,0.0,0.0,0.0,0.0,Kris Swin,E,183,S,2664,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,55.0,False,6.23,0.0,6.12,0.0,0.0,Leence Cartiz,F,1677,S,8669,3,True,False,True,False,False
Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Pefox Late,E,578,P,9032,1,False,False,False,False,False
Europa,False,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Acraban Conamminal,A,37,S,3039,1,False,False,False,False,False
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Elia Colomonson,G,31,P,0200,1,False,False,False,False,False
Earth,False,55 Cancri e,23.0,False,1.1,0.0,0.69,4.11,6.45,Len Mirez,F,1522,P,7358,1,True,False,True,True,True
Europa,False,55 Cancri e,25.0,False,0.0,8.16,3.0,3.18,7.29,Edar Speery,C,257,S,7014,1,False,True,True,True,True
Earth,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Jilla Gamberson,F,267,P,1323,1,False,False,False,False,False
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Card Browlerson,G,183,S,1186,1,False,False,False,False,False
